,altitude,date_time,device_info_serial,direction,latitude,longitude,speed_2d
7040,-8,2013-11-16 17:53:08+00,851,173.1180526,40.689965,-8.7483107,0.496588361
7041,-5,2013-11-16 18:08:03+00,851,-156.075903,40.6889289,-8.7501779,0.140356688
7042,-11,2013-11-16 18:23:01+00,851,58.84148432,40.6872778,-8.7519096,1.481418239
7043,-15,2013-11-16 18:38:00+00,851,-72.80969839,40.6857321,-8.7542247,3.021655176
7044,-5,2013-11-16 18:53:26+00,851,174.8905489,40.684548,-8.7559158,0.610737259
7045,-9,2013-11-16 19:08:19+00,851,145.5096633,40.6836781,-8.7571187,0.411460812
7046,-7,2013-11-16 19:23:16+00,851,80.02583689,40.6827459,-8.7576793,0.362215406
7047,-9,2013-11-16 19:38:10+00,851,55.44845361,40.6819673,-8.7579488,2.5569122
7048,-8,2013-11-16 19:53:06+00,851,-58.02219819,40.6822109,-8.757,1.129291813
7049,-5,2013-11-16 20:08:03+00,851,-100.1323919,40.6817484,-8.7569946,1.200708124
7050,-4,2013-11-16 20:23:01+00,851,43.8934214,40.6818378,-8.7573426,2.830476992
7051,13,2013-11-16 20:37:58+00,851,-40.83771918,40.6812226,-8.7579709,1.577624797
7052,-10,2013-11-16 20:52:51+00,851,-47.21516603,40.6846344,-8.7530784,2.91986301
7053,-7,2013-11-16 21:22:45+00,851,-87.78318276,40.6827881,-8.75353,3.262207841
7054,-5,2013-11-16 21:52:49+00,851,-79.908002,40.6908812,-8.7503741,2.169331694
7055,1,2013-11-16 22:23:08+00,851,-119.6016774,40.688656,-8.7512698,0.356931366
7056,1,2013-11-16 22:53:09+00,851,168.6619053,40.6450393,-8.7736957,0.17691806
7057,-4,2013-11-16 23:23:00+00,851,37.63202793,40.6409462,-8.7725356,2.162706638
7058,3,2013-11-16 23:52:53+00,851,159.5762525,40.6393194,-8.7677975,0.499299509
7059,11,2013-11-17 00:22:56+00,851,39.01659074,40.591284,-8.7966307,4.277686291
7060,2,2013-11-17 01:26:20+00,851,161.3160049,40.3452317,-8.9872049,0.542033209
7061,12,2013-11-17 01:56:33+00,851,-154.4211154,40.3294429,-8.9845261,2.356968392
7062,0,2013-11-17 02:26:39+00,851,127.2378935,40.3248421,-8.9844611,0.070710678
7063,6,2013-11-17 02:57:09+00,851,179.020305,40.2673155,-9.0140052,0.304138127
7064,0,2013-11-17 03:12:13+00,851,-101.7854101,40.2641343,-9.0153349,1.452067492
7065,4,2013-11-17 03:28:09+00,851,-44.14078285,40.2463581,-9.0216317,0.931450482
7066,0,2013-11-17 03:42:58+00,851,147.5173343,40.2298954,-9.0343214,0.85
7067,1,2013-11-17 03:57:54+00,851,142.0222956,40.2257274,-9.037518,0.724499827
7068,0,2013-11-17 04:12:50+00,851,114.5206582,40.2239083,-9.0355753,1.08295891
7069,-6,2013-11-17 04:27:47+00,851,151.3021746,40.2262031,-9.0325263,2.222723555
7070,-9,2013-11-17 04:42:43+00,851,45.12823695,40.2250921,-9.0323105,5.161492032
7071,10,2013-11-17 04:57:40+00,851,161.4538694,40.2234855,-9.0332675,3.189811907
7072,2,2013-11-17 05:12:36+00,851,123.748024,40.2217592,-9.0331616,1.650515071
7073,3,2013-11-17 05:27:30+00,851,174.3070728,40.2198279,-9.0340041,0.170880075
7074,-2,2013-11-17 05:42:28+00,851,-163.4845877,40.2175053,-9.0352077,1.01651365
7075,-1,2013-11-17 05:57:54+00,851,-171.3611625,40.2155398,-9.036764,0.813203542
7076,3,2013-11-17 06:14:08+00,851,-148.0228358,40.2131719,-9.0373875,0.291547595
7077,4,2013-11-17 06:29:06+00,851,-79.32234691,40.2107321,-9.0371858,0.52
7078,6,2013-11-17 06:44:27+00,851,-130.7720288,40.2089476,-9.0383924,0.482700735
7079,50,2013-11-17 06:59:37+00,851,131.0612282,40.2076547,-9.0107879,11.52113276
7080,49,2013-11-17 07:14:31+00,851,148.0041777,40.1451102,-8.9288771,9.247226611
7081,55,2013-11-17 07:29:29+00,851,-177.1223367,40.0884688,-8.8782569,6.640820732
7082,10,2013-11-17 07:44:22+00,851,132.3241142,40.0848854,-8.8790158,4.308468405
7083,-6,2013-11-17 07:59:16+00,851,-178.3561653,40.0849054,-8.879096,0.827647268
7084,-4,2013-11-17 08:14:39+00,851,-51.42477207,40.0848699,-8.8790202,0.308058436
7085,-2,2013-11-17 08:29:39+00,851,-109.0130247,40.084913,-8.8789573,0.108166538
7086,-5,2013-11-17 08:44:34+00,851,85.38416095,40.0848445,-8.878955,2.264906179
7087,-12,2013-11-17 08:59:30+00,851,-119.1607952,40.0845037,-8.8793477,8.148404752
7088,-8,2013-11-17 09:14:28+00,851,-170.7839944,40.0085797,-8.9153788,8.07917075
7089,-3,2013-11-17 09:29:33+00,851,-160.3761265,39.9250124,-8.9563364,6.964265934
7090,93,2013-11-17 09:44:46+00,851,-143.1809345,39.840185,-8.9939824,10.61587961
7091,-177,2013-11-17 09:59:47+00,851,-163.238057,39.7503834,-9.0408257,7.839145362
7092,-108,2013-11-17 10:14:44+00,851,-49.07719137,39.7009217,-9.0698346,3.140971187
7093,-114,2013-11-17 10:29:39+00,851,-54.86254879,39.690411,-9.0702762,0.367151195
7094,-131,2013-11-17 10:44:35+00,851,-48.25059037,39.6910853,-9.0733919,3.768089702
7095,-5,2013-11-17 10:59:32+00,851,-41.02861533,39.690646,-9.0730233,2.128403157
7096,111,2013-11-17 11:14:28+00,851,-69.7899113,39.6753674,-9.0888154,1.577244433
7097,90,2013-11-17 11:29:22+00,851,-49.95800992,39.6739997,-9.0886332,2.44730464
7098,147,2013-11-17 11:44:18+00,851,-79.53738947,39.6725995,-9.0882043,0.427200187
7099,22,2013-11-17 11:59:17+00,851,-96.5950216,39.6712118,-9.0889483,1.363084737
7100,47,2013-11-17 12:16:48+00,851,-178.2755237,39.6015052,-9.1002746,5.977909334
7101,-4,2013-11-17 12:32:02+00,851,-32.1053992,39.5764628,-9.0867802,0.281780056
7102,0,2013-11-17 12:47:10+00,851,-80.09544392,39.576445,-9.0867271,0.456508488
7103,-2,2013-11-17 13:02:25+00,851,-90.92474662,39.5764856,-9.0867598,1.439340127
7104,10,2013-11-17 13:17:57+00,851,-30.21219672,39.5762121,-9.0868905,0.332415403
7105,17,2013-11-17 13:32:53+00,851,23.33982251,39.5760817,-9.087017,0.420594817
7106,7,2013-11-17 13:47:46+00,851,43.88821788,39.5760784,-9.0869766,0.313049517
7107,1,2013-11-17 14:02:55+00,851,55.80801891,39.5760476,-9.0869384,1.97395542
7108,3,2013-11-17 14:18:39+00,851,96.00981542,39.5760371,-9.0869407,0.375898923
7109,6,2013-11-17 14:33:38+00,851,-63.45577236,39.5760881,-9.0869838,0.49244289
7110,-2,2013-11-17 14:48:35+00,851,-28.81098649,39.5791767,-9.0815727,1.010791769
7111,50,2013-11-17 15:03:32+00,851,-139.3734992,39.5634832,-9.1009523,11.21239493
7112,319,2013-11-17 15:18:27+00,851,-92.25868851,39.4990295,-9.1630818,9.480427206
7113,264,2013-11-17 15:33:24+00,851,-133.0479087,39.4164775,-9.2540127,11.96411301
7114,241,2013-11-17 15:48:20+00,851,-155.7791415,39.3399277,-9.3612266,12.59222776
7115,271,2013-11-17 16:03:18+00,851,136.3518606,39.212519,-9.3671655,8.424019231
7116,864,2013-11-17 16:18:17+00,851,-147.4294661,39.1139651,-9.3909934,12.80389394
7117,315,2013-11-17 16:33:10+00,851,-157.2988145,38.9746642,-9.441632,12.62971892
7118,262,2013-11-17 16:48:05+00,851,157.3815893,38.8429472,-9.4647838,6.877237818
7119,149,2013-11-17 17:03:01+00,851,145.6138435,38.6945649,-9.4771728,16.16230182
7120,235,2013-11-17 17:17:57+00,851,130.590768,38.6151341,-9.4093426,15.07275688
7121,460,2013-11-17 17:33:00+00,851,150.7347746,38.5263777,-9.3544532,13.45565309
7122,164,2013-11-17 17:48:06+00,851,150.641501,38.3881735,-9.2741175,18.31651714
7123,174,2013-11-17 18:03:56+00,851,110.3494347,38.2888585,-9.1956369,2.427447219
7124,221,2013-11-17 18:19:12+00,851,157.3075482,38.1681292,-9.1003188,12.29344948
7125,487,2013-11-17 18:34:26+00,851,173.2591966,38.0557021,-9.0609038,11.40212699
7126,303,2013-11-17 18:49:24+00,851,136.3514491,37.9156677,-9.0128454,17.19620888
7127,309,2013-11-17 19:04:18+00,851,163.4975589,37.7914729,-8.9649424,15.60216972
7128,100,2013-11-17 19:19:16+00,851,-169.0274032,37.6695554,-8.9263116,7.597815476
7129,530,2013-11-17 19:34:13+00,851,153.0978759,37.5802199,-8.8714346,9.818350167
7130,119,2013-11-17 19:49:06+00,851,-163.72977,37.4510776,-8.8265998,7.111012586
7131,195,2013-11-17 20:04:07+00,851,-149.3555286,37.348136,-8.8626306,13.69042366
7132,119,2013-11-17 20:19:00+00,851,-162.1454897,37.2334624,-8.8918849,11.70865065
7133,206,2013-11-17 20:33:58+00,851,-140.829663,37.1031181,-8.9562141,8.12967404
7134,-459,2013-11-17 20:48:54+00,851,129.356663,36.9760141,-8.952354,13.87200058
7135,203,2013-11-17 21:19:32+00,851,137.1212419,36.8380671,-8.731481,13.67457495
7136,107,2013-11-17 21:49:25+00,851,138.9621834,36.6664543,-8.541458,16.85341805
7137,219,2013-11-17 22:21:02+00,851,-157.5333059,36.466404,-8.3404118,6.804447075
7138,305,2013-11-17 22:51:01+00,851,164.9003807,36.2922401,-8.1664269,9.796555517
7139,365,2013-11-17 23:20:55+00,851,150.7466572,36.1079791,-8.0147513,12.7902971
7140,329,2013-11-17 23:51:08+00,851,141.7990432,35.9548114,-7.8363881,11.79913556
7141,-149,2013-11-18 00:21:10+00,851,126.1923711,35.8411139,-7.6538344,22.15813395
7142,114,2013-11-18 00:52:06+00,851,131.9849864,35.7174748,-7.4239275,9.502762756
7143,15,2013-11-18 01:24:08+00,851,167.6144312,35.5713318,-7.2507509,7.26829416
7144,-10,2013-11-18 01:54:10+00,851,154.8919472,35.3969108,-7.1851793,7.207170041
7145,12,2013-11-18 03:17:19+00,851,163.5992664,34.9915841,-7.0592478,8.519178364
7146,20,2013-11-18 03:32:21+00,851,157.4073668,34.8944524,-7.0355566,8.035378025
7147,-7,2013-11-18 05:00:00+00,851,-88.13734167,34.676295,-6.9438963,0.906862724
7148,-30,2013-11-18 05:15:11+00,851,-47.26845452,34.6792871,-6.9413943,4.095753899
7149,-11,2013-11-18 05:30:15+00,851,-125.7447342,34.6605481,-6.9500985,7.945973823
7150,12,2013-11-18 05:45:49+00,851,-76.4911149,34.6718665,-6.9462087,1.414107492
7151,-11,2013-11-18 06:00:59+00,851,-96.95115438,34.6736457,-6.9167925,2.822853167
7152,-27,2013-11-18 06:16:08+00,851,-59.21233025,34.6751118,-6.9113449,4.40402089
7153,-24,2013-11-18 06:31:01+00,851,158.3417027,34.6737468,-6.909905,2.236604569
7154,-5,2013-11-18 06:46:04+00,851,-82.01050066,34.7096567,-6.8949827,1.259245806
7155,10,2013-11-18 07:01:09+00,851,53.82466143,34.7235588,-6.8944268,3.730375316
7156,-11,2013-11-18 07:16:07+00,851,-99.62283682,34.7366252,-6.8945285,2.019331573
7157,-9,2013-11-18 07:31:03+00,851,39.79799436,34.7469218,-6.8928103,0.415932687
7158,218,2013-11-18 07:45:58+00,851,117.8252585,34.6703423,-6.847438,17.15499053
7159,342,2013-11-18 08:02:49+00,851,133.2762155,34.5778512,-6.7735231,15.83886991
7160,127,2013-11-18 08:17:39+00,851,-162.492029,34.4878271,-6.788466,7.186167268
7161,556,2013-11-18 08:32:41+00,851,-152.2948161,34.436773,-6.7628992,7.313227742
7162,70,2013-11-18 08:47:36+00,851,-170.0221483,34.3987019,-6.7851383,3.510113958
7163,-20,2013-11-18 09:02:42+00,851,-162.9314308,34.3851193,-6.7880874,2.720771949
7164,-18,2013-11-18 09:17:53+00,851,-153.8052928,34.3785317,-6.7900096,1.994216638
7165,81,2013-11-18 09:33:09+00,851,114.413621,34.353516,-6.7437379,13.70951494
7166,24,2013-11-18 09:48:17+00,851,111.3179275,34.3151992,-6.6560273,14.84461182
7167,-6,2013-11-18 10:03:35+00,851,-102.29133,34.3101699,-6.6447631,0.281602557
7168,4,2013-11-18 10:18:31+00,851,-164.7442394,34.304458,-6.6488541,0.183575598
7169,-2,2013-11-18 10:33:22+00,851,-71.89783412,34.304231,-6.6490201,0.506063237
7170,-10,2013-11-18 10:48:19+00,851,-25.27496036,34.29639,-6.6545539,2.352275494
7171,-10,2013-11-18 11:03:16+00,851,-151.5670628,34.2961507,-6.6546626,1.373608387
7172,-5,2013-11-18 11:18:10+00,851,7.19266834,34.2961036,-6.6545709,1.294372435
7173,4,2013-11-18 11:33:07+00,851,-74.34087752,34.2960173,-6.6546517,1.820109887
7174,14,2013-11-18 11:48:04+00,851,-91.8534349,34.2949251,-6.6534588,1.882179588
7175,43,2013-11-18 12:03:00+00,851,-159.2131341,34.2626356,-6.6604065,2.247576473
7176,78,2013-11-18 12:18:09+00,851,-108.8852539,34.2494624,-6.6633539,1.004091629
7177,177,2013-11-18 12:33:17+00,851,-48.40004843,34.2503843,-6.6622609,2.371855813
7178,92,2013-11-18 12:50:05+00,851,-1.114676366,34.2507355,-6.6623358,0.271661554
7179,13,2013-11-18 13:05:07+00,851,42.85023052,34.2450523,-6.6718056,0.219317122
7180,45,2013-11-18 13:20:03+00,851,140.0706821,34.2431313,-6.6700758,7.261253335
7181,5,2013-11-18 13:34:58+00,851,15.48094534,34.2442424,-6.6723172,0.23194827
7182,-7,2013-11-18 13:49:55+00,851,138.3769436,34.2445385,-6.6716465,1.819120667
7183,30,2013-11-18 14:04:55+00,851,-66.28842803,34.2448751,-6.6713463,0.442831797
7184,76,2013-11-18 14:20:01+00,851,-34.22015678,34.2487265,-6.6639112,4.509944567
7185,83,2013-11-18 14:34:59+00,851,-19.5184086,34.2489981,-6.6639027,0.301496269
7186,101,2013-11-18 14:49:59+00,851,54.62021715,34.2509701,-6.6640461,6.897340067
7187,61,2013-11-18 15:05:10+00,851,-60.90021871,34.2503569,-6.6642156,3.004330208
7188,45,2013-11-18 15:20:43+00,851,-153.9456228,34.2037178,-6.7021079,7.524493338
7189,143,2013-11-18 15:36:01+00,851,-141.8055892,34.1318638,-6.7504533,8.655431821
7190,133,2013-11-18 15:51:11+00,851,-105.1922811,34.0745851,-6.8009588,10.53030864
7191,8,2013-11-18 16:06:38+00,851,13.45981582,34.0342678,-6.831283,0.107703296
7192,48,2013-11-18 16:21:39+00,851,-148.9526087,34.0147241,-6.8620835,4.982248488
7193,62,2013-11-18 16:36:39+00,851,-103.1582835,33.9668054,-6.9112317,6.2090579
7194,46,2013-11-18 16:51:31+00,851,-95.7636297,33.9128821,-6.9772049,11.77287136
7195,2,2013-11-18 17:06:29+00,851,-109.623239,33.9071194,-6.9914925,0.390512484
7196,-8,2013-11-18 17:21:25+00,851,-11.3813352,33.8941258,-7.0050246,4.343328217
7197,0,2013-11-18 17:36:19+00,851,-73.32547905,33.8939936,-7.0052017,0.586685606
7198,0,2013-11-18 17:51:15+00,851,-175.0563111,33.8938743,-7.0058344,0.15132746
7199,4,2013-11-18 18:06:11+00,851,-4.302096132,33.9018299,-7.0154069,1.034842983
7200,-11,2013-11-18 18:21:06+00,851,157.0615816,33.9026382,-7.0144499,1.790111728
7201,-6,2013-11-18 18:36:03+00,851,141.7706531,33.9036876,-7.0135399,0.148660687
7202,-13,2013-11-18 18:51:01+00,851,88.45302077,33.9043935,-7.0125373,0.646606526
7203,-15,2013-11-18 19:06:05+00,851,18.19845196,33.9054083,-7.011641,1.043551628
7204,2,2013-11-18 19:21:39+00,851,100.9687622,33.9065872,-7.0105587,2.777210831
7205,-12,2013-11-18 19:36:48+00,851,-60.73401327,33.9075259,-7.0108843,3.764000531
7206,2,2013-11-18 19:51:48+00,851,-77.45290636,33.9080192,-7.0104578,3.18924756
7207,-3,2013-11-18 20:06:54+00,851,-85.80555406,33.9086041,-7.0100442,4.049357974
7208,-1,2013-11-18 20:22:27+00,851,-58.79196147,33.9087696,-7.0091309,0.483735465
7209,-7,2013-11-18 20:37:22+00,851,-25.69440911,33.9090585,-7.0081893,1.04995238
7210,-14,2013-11-18 20:52:20+00,851,45.12926062,33.9092949,-7.0074358,2.786144289
7211,-2,2013-11-18 21:22:14+00,851,7.135735977,33.9091677,-7.0058053,3.062760193
7212,-14,2013-11-18 21:52:08+00,851,-13.58779936,33.9083024,-7.0044672,6.822931921
7213,5,2013-11-18 22:22:26+00,851,20.05441813,33.9078004,-7.0048877,0.371214224
7214,-9,2013-11-18 22:52:39+00,851,-93.05159161,33.9076702,-7.004166,2.126640543
7215,4,2013-11-18 23:23:26+00,851,-70.20158585,33.9061492,-7.0107842,0.769025357
7216,-11,2013-11-18 23:53:24+00,851,-9.76026314,33.9073483,-7.0094539,6.400070312
7217,1,2013-11-19 00:24:08+00,851,162.7983819,33.9085661,-7.0079834,0.504876222
7218,7,2013-11-19 00:53:56+00,851,32.56349536,33.9104337,-7.0057813,0.684470598
7219,7,2013-11-19 01:23:47+00,851,-10.41611191,33.9113285,-7.0042138,0.987319604
7220,-5,2013-11-19 01:53:41+00,851,-43.01055902,33.9123671,-7.0021709,2.757716447
7221,2,2013-11-19 02:23:44+00,851,-146.1481531,33.9134104,-6.9997034,0.813019065
7222,2,2013-11-19 02:54:09+00,851,-150.7616896,33.9140432,-6.9977661,0.114017543
7223,-6,2013-11-19 03:09:19+00,851,-30.3609976,33.914414,-6.9969044,1.575436447
7224,4,2013-11-19 03:24:31+00,851,-173.4878215,33.9144564,-6.9969301,2.729267301
7225,0,2013-11-19 03:58:09+00,851,-105.0838499,33.8850143,-7.0357271,0.474236228
7226,25,2013-11-19 04:13:09+00,851,1.74561495,33.8735028,-7.0499221,6.265245406
7227,-28,2013-11-19 04:28:13+00,851,-157.2736964,33.8731612,-7.0498896,2.794154613
7228,-13,2013-11-19 04:43:26+00,851,-136.0943891,33.8733127,-7.0498949,2.183300254
7229,6,2013-11-19 04:58:30+00,851,5.896900033,33.8729218,-7.051521,0.514781507
7230,0,2013-11-19 05:13:29+00,851,-149.6787391,33.8725285,-7.051566,2.47655002
7231,-6,2013-11-19 05:29:05+00,851,-43.87089924,33.8728819,-7.0515367,1.251598977
7232,1,2013-11-19 05:44:03+00,851,177.2859269,33.8728219,-7.0515361,1.834611676
7233,4,2013-11-19 05:58:59+00,851,-80.26311617,33.8728223,-7.0515598,2.769855592
7234,16,2013-11-19 06:14:01+00,851,-120.8938799,33.872796,-7.0516073,2.621545346
7235,-4,2013-11-19 06:28:53+00,851,163.9223297,33.8727946,-7.051539,1.046231332
7236,21,2013-11-19 06:43:52+00,851,78.33463826,33.8705058,-7.0581899,6.640067771
7237,-17,2013-11-19 06:58:44+00,851,-82.31566035,33.870432,-7.0585966,2.753343422
7238,13,2013-11-19 07:13:46+00,851,178.2199925,33.8612894,-7.076824,5.716957233
7239,-19,2013-11-19 07:28:41+00,851,-97.35095411,33.8288189,-7.1388786,11.29510513
7240,13,2013-11-19 07:43:43+00,851,12.52513733,33.8078356,-7.1965127,1.132166066
7241,73,2013-11-19 08:52:50+00,851,38.24968518,33.6827675,-7.3439573,0.194164878
7242,73,2013-11-19 09:07:49+00,851,132.7014187,33.6827963,-7.3439112,0.080622577
7243,53,2013-11-19 09:22:47+00,851,-145.9190709,33.6834136,-7.3555393,0.312409987
7244,39,2013-11-19 09:37:40+00,851,77.94351582,33.6833055,-7.3556273,0.844037914
7245,47,2013-11-19 09:52:35+00,851,-102.9627796,33.6833304,-7.3555944,1.543826415
7246,8,2013-11-19 10:07:31+00,851,-160.9846548,33.6826186,-7.3555522,4.60036955
7247,63,2013-11-19 10:22:39+00,851,95.26799938,33.7165282,-7.3640507,1.69097605
7248,329,2013-11-19 10:37:41+00,851,-81.24170928,33.7112741,-7.4026259,7.130890547
7249,329,2013-11-19 10:52:36+00,851,-110.8040157,33.7073458,-7.4086401,8.106910632
7250,566,2013-11-19 11:07:34+00,851,174.1101219,33.6669724,-7.4351203,3.901204942
7251,454,2013-11-19 11:22:26+00,851,-159.19512,33.6092492,-7.4560074,5.98414572
7252,379,2013-11-19 11:37:23+00,851,-148.426556,33.569924,-7.4934994,5.984045454
7253,505,2013-11-19 11:52:26+00,851,-102.9260893,33.551014,-7.5319754,7.888504294
7254,132,2013-11-19 12:08:26+00,851,-97.33384419,33.5538865,-7.5389923,0.607453702
7255,94,2013-11-19 12:23:16+00,851,-83.62935537,33.5534585,-7.5387443,6.18218408
7256,124,2013-11-19 12:38:45+00,851,-40.01600597,33.5539601,-7.539079,1.378840092
7257,131,2013-11-19 12:53:53+00,851,52.46658555,33.5533995,-7.5383488,9.348925072
7258,151,2013-11-19 13:09:04+00,851,-88.81648068,33.5534264,-7.5391526,3.454750353
7259,168,2013-11-19 13:24:03+00,851,-26.73835218,33.5513791,-7.5438489,0.031622777
7260,166,2013-11-19 13:39:10+00,851,-54.22532727,33.5513152,-7.5438398,1.492514657
7261,139,2013-11-19 13:54:27+00,851,-57.28607665,33.5482875,-7.5488053,5.8049031
7262,129,2013-11-19 14:10:26+00,851,131.1030721,33.5369648,-7.5360726,12.6676004
7263,167,2013-11-19 14:25:24+00,851,-56.7816279,33.5201931,-7.5205649,0.729451849
7264,158,2013-11-19 14:40:21+00,851,-44.22581514,33.5202265,-7.5206797,2.202929867
7265,128,2013-11-19 14:55:26+00,851,-47.08337413,33.5204446,-7.5208405,6.017391461
7266,132,2013-11-19 15:10:38+00,851,-3.29269314,33.5201851,-7.5204665,0.421900462
7267,193,2013-11-19 15:25:51+00,851,-174.1631626,33.5090735,-7.5257669,6.738939086
7268,181,2013-11-19 15:41:06+00,851,8.236829465,33.4820296,-7.5359941,4.808326112
7269,232,2013-11-19 15:56:15+00,851,119.4673071,33.4847638,-7.5325561,6.188521633
7270,181,2013-11-19 16:11:38+00,851,115.6086484,33.4835194,-7.5361987,0.390512484
7271,179,2013-11-19 16:26:29+00,851,-82.79469531,33.483547,-7.5362296,0.444072066
7272,208,2013-11-19 16:41:24+00,851,30.91750021,33.5066495,-7.5275782,8.403362422
7273,187,2013-11-19 16:56:22+00,851,-27.81293994,33.5265993,-7.5258704,5.786622504
7274,90,2013-11-19 17:11:17+00,851,-46.66299905,33.5860827,-7.5841807,10.31217242
7275,25,2013-11-19 17:26:24+00,851,149.3427221,33.6124493,-7.5968688,3.344009569
7276,24,2013-11-19 17:41:26+00,851,129.1004421,33.6123638,-7.5967153,4.170239801
7277,-5,2013-11-19 17:56:21+00,851,174.8297518,33.6125436,-7.5969422,0.130384048
7278,-2,2013-11-19 18:11:19+00,851,144.9126808,33.6247248,-7.602988,1.222865487
7279,-4,2013-11-19 18:26:24+00,851,168.9420683,33.6253912,-7.6030672,0.421070065
7280,-7,2013-11-19 18:42:08+00,851,96.4334663,33.6259296,-7.6031756,0.09
7281,-16,2013-11-19 18:57:07+00,851,46.50503084,33.6263989,-7.6034297,0.585918083
7282,-12,2013-11-19 19:12:03+00,851,-153.0971382,33.6269057,-7.6035714,0.098994949
7283,-8,2013-11-19 19:26:59+00,851,76.78741115,33.6276158,-7.6031555,1.16691902
7284,-13,2013-11-19 19:41:55+00,851,31.05270234,33.6277236,-7.6032639,3.006742423
7285,-5,2013-11-19 19:56:50+00,851,-28.30916422,33.6278297,-7.6033394,0.106301458
7286,-3,2013-11-19 20:11:48+00,851,41.56003529,33.6277445,-7.6034642,1.935355265
7287,1,2013-11-19 20:26:43+00,851,-60.36690132,33.6286487,-7.6044188,0.635059052
7288,9,2013-11-19 20:41:41+00,851,146.0094343,33.628854,-7.6048357,0.237697286
7289,-4,2013-11-19 20:56:35+00,851,68.48978039,33.6290384,-7.6049673,2.820638226
7290,19,2013-11-19 21:26:29+00,851,135.6947144,33.6286256,-7.6050694,3.839427041
7291,25,2013-11-19 21:56:37+00,851,139.2211081,33.6105587,-7.6050015,0.529528092
7292,16,2013-11-19 22:59:51+00,851,-156.877653,33.6004509,-7.6080557,0.246981781
7293,21,2013-11-19 23:29:39+00,851,-30.49153057,33.6003589,-7.6081108,0.080622577
7294,15,2013-11-19 23:59:33+00,851,168.692007,33.5996109,-7.6125424,0.072801099
7295,20,2013-11-20 00:29:56+00,851,-50.2283927,33.5998129,-7.6122819,0.18973666
7296,18,2013-11-20 00:59:48+00,851,154.6919079,33.5998162,-7.612262,0.510392006
7297,19,2013-11-20 01:29:41+00,851,-101.8945146,33.5998222,-7.6122741,0.844037914
7298,21,2013-11-20 01:59:37+00,851,-60.28808648,33.59981,-7.6123416,1.726991604
7299,26,2013-11-20 02:29:57+00,851,-0.187149096,33.5997864,-7.6122603,0.46389654
7300,21,2013-11-20 02:59:47+00,851,-72.25129834,33.5997905,-7.6122934,1.982977559
7301,34,2013-11-20 03:14:54+00,851,-150.9087873,33.5997272,-7.6122264,0.277308492
7302,27,2013-11-20 03:30:05+00,851,-101.8045985,33.5997887,-7.6122396,1.345250906
7303,21,2013-11-20 03:45:39+00,851,-120.7865488,33.599812,-7.6122831,0.440454311
7304,21,2013-11-20 04:00:36+00,851,133.8758922,33.5998122,-7.6122796,0.351283361
7305,15,2013-11-20 04:15:31+00,851,107.6396503,33.5998225,-7.6122819,0.280178515
7306,18,2013-11-20 04:30:27+00,851,-102.8809439,33.5998731,-7.6123602,1.400035714
7307,19,2013-11-20 04:45:23+00,851,-70.90276206,33.5998141,-7.6122937,1.654690303
7308,22,2013-11-20 05:00:19+00,851,-101.4140045,33.5998236,-7.6122793,1.004241007
7309,2,2013-11-20 05:15:15+00,851,158.2448288,33.5999307,-7.6123459,0.848528137
7310,25,2013-11-20 05:30:22+00,851,56.63437357,33.5997866,-7.6122825,0.114017543
7311,4,2013-11-20 05:45:34+00,851,-51.00024936,33.5998674,-7.6123439,2.668220381
7312,22,2013-11-20 06:01:08+00,851,0.988450651,33.5998227,-7.6122919,0.192353841
7313,29,2013-11-20 06:16:05+00,851,-95.65420186,33.5998645,-7.6123455,1.958162404
7314,20,2013-11-20 06:30:59+00,851,144.4560326,33.6024209,-7.6134578,0.26
7315,14,2013-11-20 06:45:55+00,851,-93.28101673,33.6023903,-7.6134957,1.52118375
7316,17,2013-11-20 07:00:52+00,851,-92.21982159,33.6023678,-7.6134424,0.161245155
7317,61,2013-11-20 07:15:49+00,851,-170.3164502,33.5802268,-7.6156566,2.638219096
7318,84,2013-11-20 07:30:51+00,851,89.20070746,33.5407785,-7.6114468,0.805232886
7319,219,2013-11-20 07:45:57+00,851,129.1540847,33.509688,-7.5752217,11.31867925
7320,209,2013-11-20 08:00:58+00,851,72.31580079,33.4817139,-7.5349804,0.947628619
7321,201,2013-11-20 08:17:18+00,851,-85.49751468,33.4816624,-7.5351609,0.766550716
7322,197,2013-11-20 08:32:30+00,851,-96.70579099,33.480612,-7.5343536,1.098954048
7323,201,2013-11-20 08:47:42+00,851,-121.0080713,33.4761599,-7.5322015,1.179237041
7324,176,2013-11-20 09:02:56+00,851,-119.3377004,33.4610949,-7.5271164,1.74642492
7325,177,2013-11-20 09:18:29+00,851,-168.8256084,33.461073,-7.5270904,0.17691806
7326,183,2013-11-20 09:33:24+00,851,-175.4673048,33.4733868,-7.5304953,0.320156212
7327,185,2013-11-20 09:48:19+00,851,-166.6521129,33.4737136,-7.5302042,0.122065556
7328,185,2013-11-20 10:03:15+00,851,-60.9087303,33.4738785,-7.5305337,0.627694193
7329,209,2013-11-20 10:18:11+00,851,144.0207599,33.4735854,-7.5295014,5.378196724
7330,124,2013-11-20 10:33:10+00,851,-148.496002,33.5114127,-7.5085085,0.768374908
7331,236,2013-11-20 10:48:06+00,851,-92.15635168,33.5403471,-7.5396882,12.76910725
7332,216,2013-11-20 11:03:02+00,851,102.8277513,33.5567141,-7.5378932,11.15508852
